rk,player,pos,squad,age,club,born,mp,starts,min,90s,gls,ast,gpa,g_pk,pk,pkatt,crdy,crdr,gls_p90,ast,gpa,g_pk,gpa_pk,matches,_9999,rk_sh,player_sh,pos_sh,squad_sh,gls_sh,sh,sot,sotpct,sh_per_90,sot_per_90,g_per_sh,g_per_sot,pk_sh,pkatt_sh,matches_sh,_9999_sh,rk_misc,player_misc,pos_misc,squad_misc,crdy_misc,crdr_misc,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches_misc,_9999_misc,rk_gk,player_gk,pos_gk,squad_gk,club_gk,mp_gk,starts_gk,min_gk,90s_gk,ga,ga90,sota,saves,savepct,w,d,l,cs,cspct,pkatt_gk,pka,pksv,pkm,savepct.1,matches_gk,_9999_gk,min_sb,90s_sb,gls_sb,ast_sb,sh_sb,crs_sb,tklw_sb,int_sb,fls_sb,att_sb,succ_sb,carries_sb,prgcarries_sb,saves_sb,ga_sb,sota_sb,save%_sb,cs_sb,gls_p90_sb,ast_p90_sb,sh_p90_sb,crs_p90_sb,tklw_p90_sb,int_p90_sb,att_p90_sb,succ_p90_sb,carries_p90_sb,prgcarries_p90_sb,saves_p90_sb,cs_p90_sb,player_sb,match_stage,pressures_p90,pressures_final_third_p90,pressures_mid_third_p90,claims_p90,sweeper_clearances_p90,headed_clearances_p90,recoveries_p90,passes_received_p90,one_touch_finishes_p90,launch_passes_p90,def_actions_outside_box_p90,avg_def_position_y,touches_wide_p90,touches_halfspace_p90,touches_6yard_box_p90,final_third_entries_p90,carries_into_box_p90,goals_prevented_p90,reflex_saves_p90,cross_accuracy_pct,headers_p90,Gls_p90,Ast_p90,Sh_p90,SoT_p90,Crs_p90,Int_p90,TklW_p90,Fls_p90,Fld_p90,Off_p90,Saves_p90,GA_p90,CS_p90,PK_p90,PKatt_p90,PKwon_p90,PKcon_p90,OG_p90,CrdY_p90,CrdR_p90,Min_p90,MP_p90,Starts_p90,save_pct,conversion_pct,shots_on_target_pct,position_group,primary_position
143,Salem Al-Dawsari,FW,sa Saudi Arabia,30.0,1.sa Al-Hilal,1991.0,3.0,3.0,270.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.67,0.0,0.67,0.67,0.67,Matches,60ee859c,143,Salem Al-Dawsari,FW,sa Saudi Arabia,2.0,7.0,5.0,71.4,2.33,1.67,0.29,0.4,0.0,1.0,Matches,60ee859c,143,Salem Al-Dawsari,FW,sa Saudi Arabia,1.0,0.0,0.0,3.0,3.0,0.0,4.0,1.0,4.0,,,0.0,Matches,60ee859c,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,2.0,0.0,7.0,3.0,1.0,0.0,3.0,7.0,5.0,112.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.333333333333333,1.0,0.3333333333333333,0.0,2.333333333333333,1.6666666666666667,37.333333333333336,2.0,0.0,0.0,Salem Mohammed Al Dawsari,token-subset,14.0,2.3333333333333335,7.0,0.0,0.0,0.3333333333333333,5.666666666666667,45.333333333333336,0.0,0.0,0.0,0.0,25.0,9.0,0.0,7.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.0,0.0,,,,0.0,0.3333333333333333,,,0.0,0.3333333333333333,0.0,90.0,1.0,1.0,,0.2857142856734694,0.7142857141836735,FW,FW
4,Saud Abdulhamid,DFMF,sa Saudi Arabia,22.0,1.sa Al-Hilal,1999.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,caa254e4,4,Saud Abdulhamid,DFMF,sa Saudi Arabia,0.0,1.0,0.0,0.0,0.33,0.0,0.0,,0.0,0.0,Matches,caa254e4,4,Saud Abdulhamid,DFMF,sa Saudi Arabia,1.0,0.0,0.0,7.0,5.0,0.0,9.0,1.0,3.0,,,0.0,Matches,caa254e4,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,0.0,0.0,1.0,8.0,0.0,4.0,7.0,4.0,3.0,84.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.6666666666666665,0.0,1.3333333333333333,1.3333333333333333,1.0,28.0,2.6666666666666665,0.0,0.0,Saud Abdullah Abdul Hamid,nickname,12.666666666666666,2.3333333333333335,5.333333333333333,0.0,0.0,0.3333333333333333,4.0,33.333333333333336,0.0,0.0,0.0,0.0,24.333333333333332,6.333333333333333,0.0,8.0,1.3333333333333333,0.0,0.0,0.125,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,0.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,0.0,,,,0.0,0.0,,,0.0,0.3333333333333333,0.0,90.0,1.0,1.0,,0.0,0.0,DF,DFMF
34,Selim Amallah,MF,ma Morocco,25.0,1.be Standard Liège,1996.0,7.0,4.0,409.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,00eba9c9,34,Selim Amallah,MF,ma Morocco,0.0,2.0,0.0,0.0,0.44,0.0,0.0,,0.0,0.0,Matches,00eba9c9,34,Selim Amallah,MF,ma Morocco,1.0,0.0,0.0,11.0,8.0,0.0,3.0,8.0,9.0,,,0.0,Matches,00eba9c9,,,,,,,,,,,,,,,,,,,,,,,,,,,420.0,4.7,0.0,0.0,2.0,1.0,3.0,11.0,16.0,10.0,5.0,94.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425531914893617,0.2127659574468085,0.6382978723404255,2.3404255319148937,2.127659574468085,1.0638297872340423,20.0,0.851063829787234,0.0,0.0,Selim Amallah,exact-name,23.11111111111111,2.0,14.88888888888889,0.0,0.0,0.4444444444444444,3.3333333333333335,24.444444444444443,0.4444444444444444,0.0,0.0,0.0,8.0,4.222222222222222,0.0,2.2222222222222223,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.6666666666666666,1.7777777777777777,2.0,2.4444444444444446,1.7777777777777777,0.0,,,,0.0,0.0,,,0.0,0.2222222222222222,0.0,90.88888888888889,1.5555555555555556,0.8888888888888888,,0.0,0.0,MF,MF
152,Sergiño Dest,DF,us United States,21.0,1.it Milan,2000.0,4.0,4.0,305.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.3,0.0,0.3,Matches,5976f83e,152,Sergiño Dest,DF,us United States,0.0,6.0,0.0,0.0,1.77,0.0,0.0,,0.0,0.0,Matches,5976f83e,152,Sergiño Dest,DF,us United States,1.0,0.0,0.0,4.0,2.0,0.0,9.0,2.0,2.0,,,0.0,Matches,5976f83e,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,3.4,0.0,1.0,6.0,8.0,0.0,3.0,4.0,8.0,4.0,184.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941176470588235,1.7647058823529411,2.3529411764705883,0.0,0.8823529411764706,2.3529411764705883,1.1764705882352942,54.11764705882353,6.176470588235294,0.0,0.0,Sergino Dest,exact,12.647058823529411,2.9411764705882355,6.176470588235294,0.0,0.0,0.8823529411764706,5.0,56.470588235294116,0.29411764705882354,0.0,0.0,0.0,37.05882352941177,15.294117647058824,0.29411764705882354,9.117647058823529,1.4705882352941178,0.0,0.0,0.25,0.0,0.0,0.29411764705882354,1.7647058823529411,0.0,2.6470588235294117,0.5882352941176471,0.5882352941176471,1.1764705882352942,0.5882352941176471,0.0,,,,0.0,0.0,,,0.0,0.29411764705882354,0.0,89.70588235294117,1.1764705882352942,1.1764705882352942,,0.0,0.0,DF,DF
95,Sergio Busquets,MF,es Spain,33.0,1.es Barcelona,1988.0,4.0,4.0,363.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5ab0ea87,95,Sergio Busquets,MF,es Spain,0.0,2.0,0.0,0.0,0.5,0.0,0.0,,0.0,0.0,Matches,5ab0ea87,95,Sergio Busquets,MF,es Spain,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,4.0,,,0.0,Matches,5ab0ea87,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,3.7,0.0,0.0,2.0,0.0,2.0,4.0,3.0,2.0,2.0,174.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5405405405405405,0.0,0.5405405405405405,1.081081081081081,0.5405405405405405,0.5405405405405405,47.02702702702703,1.891891891891892,0.0,0.0,Sergio Busquets i Burgos,token-subset,10.0,1.5,3.75,0.0,0.0,0.75,3.0,61.75,0.0,0.0,0.0,0.0,3.75,15.25,0.0,8.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,1.0,0.75,0.75,0.0,,,,0.0,0.0,,,0.0,0.25,0.0,90.75,1.0,1.0,,0.0,0.0,MF,MF
520,Sergio Rochet,GK,uy Uruguay,29.0,1.uy Nacional,1993.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,81b99b9e,520,Sergio Rochet,GK,uy Uruguay,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,81b99b9e,520,Sergio Rochet,GK,uy Uruguay,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Matches,81b99b9e,31,Sergio Rochet,GK,uy Uruguay,1.uy Nacional,3.0,3.0,270.0,3.0,2.0,0.67,6.0,4.0,66.7,1.0,1.0,1.0,2.0,66.7,2.0,1.0,1.0,0.0,50.0,Matches,81b99b9e,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,5.0,2.0,7.0,71.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.6666666666666667,0.6666666666666666,Sergio Rochet Álvarez,token-subset,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,3.6666666666666665,11.666666666666666,0.0,11.0,5.333333333333333,39.33484848484849,0.0,0.0,0.0,2.0,0.0,0.09445998933333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,0.6666666665555555,0.0,0.0,GK,GK
220,Shūichi Gonda,GK,jp Japan,33.0,1.jp Shimizu S-Pulse,1989.0,4.0,4.0,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d8e5492f,220,Shūichi Gonda,GK,jp Japan,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,d8e5492f,220,Shūichi Gonda,GK,jp Japan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Matches,d8e5492f,12,Shūichi Gonda,GK,jp Japan,1.jp Shimizu S-Pulse,4.0,4.0,390.0,4.3,4.0,0.92,19.0,15.0,78.9,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,d8e5492f,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,15.0,4.0,19.0,78.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.75,0.0,Shūichi Gonda,exact,0.23255813953488372,0.0,0.0,0.6976744186046512,0.23255813953488372,0.0,3.255813953488372,11.86046511627907,0.0,13.255813953488373,8.13953488372093,41.1581939799331,0.0,0.6976744186046512,0.0,4.186046511627907,0.0,0.017645965581395445,0.46511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,3.488372093023256,0.9302325581395349,0.0,0.0,0.0,,,0.0,0.0,0.0,90.69767441860465,0.9302325581395349,0.9302325581395349,0.7894736841689751,0.0,0.0,GK,GK
83,Sofiane Boufal,FWMF,ma Morocco,28.0,1.fr Angers,1993.0,7.0,7.0,475.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,b0c71810,83,Sofiane Boufal,FWMF,ma Morocco,0.0,7.0,1.0,14.3,1.33,0.19,0.0,0.0,0.0,0.0,Matches,b0c71810,83,Sofiane Boufal,FWMF,ma Morocco,1.0,0.0,0.0,11.0,13.0,2.0,7.0,2.0,5.0,,,0.0,Matches,b0c71810,,,,,,,,,,,,,,,,,,,,,,,,,,,473.0,5.3,0.0,0.0,7.0,7.0,3.0,2.0,12.0,20.0,12.0,160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3207547169811322,1.3207547169811322,0.5660377358490566,0.3773584905660377,3.7735849056603774,2.2641509433962264,30.18867924528302,4.528301886792453,0.0,0.0,Sofiane Boufal,exact-name,17.547169811320757,2.2641509433962264,9.622641509433963,0.0,0.0,0.0,3.207547169811321,35.28301886792453,0.37735849056603776,0.0,0.0,0.0,23.58490566037736,7.169811320754717,0.0,6.7924528301886795,0.5660377358490566,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,1.3207547169811322,0.18867924528301888,1.3207547169811322,0.37735849056603776,0.9433962264150944,2.0754716981132075,2.452830188679245,0.37735849056603776,,,,0.0,0.0,,,0.0,0.18867924528301888,0.0,89.62264150943396,1.3207547169811322,1.3207547169811322,,0.0,0.1428571428367347,FW,FWMF
37,Sofyan Amrabat,MF,ma Morocco,25.0,1.it Fiorentina,1996.0,7.0,7.0,660.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5a2cb25d,37,Sofyan Amrabat,MF,ma Morocco,0.0,1.0,0.0,0.0,0.14,0.0,0.0,,0.0,0.0,Matches,5a2cb25d,37,Sofyan Amrabat,MF,ma Morocco,1.0,0.0,0.0,14.0,6.0,1.0,2.0,6.0,12.0,,,0.0,Matches,5a2cb25d,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0,7.0,0.0,0.0,1.0,2.0,7.0,9.0,16.0,1.0,0.0,247.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.2857142857142857,1.0,1.2857142857142858,0.1428571428571428,0.0,35.285714285714285,3.4285714285714284,0.0,0.0,Sofyan Amrabat,exact,16.84931506849315,1.095890410958904,7.671232876712329,0.0,0.0,0.8219178082191781,6.027397260273973,34.38356164383562,0.0,0.0,0.0,0.0,6.438356164383562,10.136986301369863,0.0,5.205479452054795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136986301369863,0.0,0.273972602739726,0.8219178082191781,1.6438356164383563,1.9178082191780823,0.8219178082191781,0.136986301369863,,,,0.0,0.0,,,0.0,0.136986301369863,0.0,90.41095890410959,0.9589041095890412,0.9589041095890412,,0.0,0.0,MF,MF
257,Son Heung-min,MFFW,kr Korea Republic,29.0,1.eng Tottenham,1992.0,4.0,4.0,360.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,Matches,92e7e919,257,Son Heung-min,MFFW,kr Korea Republic,0.0,9.0,3.0,33.3,2.25,0.75,0.0,0.0,0.0,0.0,Matches,92e7e919,257,Son Heung-min,MFFW,kr Korea Republic,0.0,0.0,0.0,1.0,6.0,2.0,21.0,2.0,2.0,,,0.0,Matches,92e7e919,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,0.0,1.0,9.0,2.0,2.0,1.0,1.0,9.0,4.0,120.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.25,0.5,0.5,0.25,2.25,1.0,30.0,2.5,0.0,0.0,Heung-Min Son,token-subset,9.0,3.75,2.0,0.0,0.0,0.0,3.5,39.5,0.5,0.0,0.0,0.0,17.0,9.5,0.0,3.0,1.75,0.0,0.0,0.5,0.0,0.0,0.25,2.25,0.75,5.25,0.5,0.5,0.25,1.5,0.5,,,,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,,0.0,0.3333333332962963,FW,MFFW
640,Steven Vitória,DF,ca Canada,35.0,1.pt Chaves,1987.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,9bc450e6,640,Steven Vitória,DF,ca Canada,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,9bc450e6,640,Steven Vitória,DF,ca Canada,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,4.0,,,0.0,Matches,9bc450e6,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,136.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,0.0,45.333333333333336,1.0,0.0,0.0,Steven de Sousa Vitoria,token-subset,7.333333333333333,0.3333333333333333,4.0,0.0,0.0,2.0,3.6666666666666665,48.333333333333336,0.0,0.0,0.0,0.0,3.3333333333333335,12.666666666666666,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,1.6666666666666667,0.0,,,,0.0,0.0,,,0.0,0.3333333333333333,0.0,90.0,1.0,1.0,,0.0,0.0,DF,DF
255,Theo Hernández,DF,fr France,24.0,1.it Milan,1997.0,6.0,5.0,508.0,5.6,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.18,0.35,0.53,0.18,0.53,Matches,d4c9725f,255,Theo Hernández,DF,fr France,1.0,5.0,2.0,40.0,0.89,0.35,0.2,0.5,0.0,0.0,Matches,d4c9725f,255,Theo Hernández,DF,fr France,1.0,0.0,0.0,6.0,13.0,0.0,13.0,4.0,13.0,,,0.0,Matches,d4c9725f,,,,,,,,,,,,,,,,,,,,,,,,,,,508.0,5.6,1.0,2.0,5.0,12.0,6.0,7.0,6.0,6.0,5.0,255.0,22.0,0.0,0.0,0.0,0.0,0.0,0.1785714285714285,0.3571428571428571,0.8928571428571429,2.142857142857143,1.0714285714285714,1.25,1.0714285714285714,0.8928571428571429,45.53571428571429,3.928571428571429,0.0,0.0,Theo Bernard François Hernández,token-subset,12.321428571428573,0.5357142857142857,3.3928571428571432,0.0,0.0,0.7142857142857143,4.285714285714286,45.35714285714286,0.5357142857142857,0.0,0.0,0.0,39.285714285714285,4.107142857142858,0.0,7.142857142857143,0.17857142857142858,0.0,0.0,0.5,0.17857142857142858,0.17857142857142858,0.35714285714285715,0.8928571428571429,0.35714285714285715,2.3214285714285716,0.7142857142857143,2.3214285714285716,1.0714285714285714,2.3214285714285716,0.0,,,,0.0,0.0,,,0.0,0.17857142857142858,0.0,90.71428571428572,1.0714285714285714,0.8928571428571429,,0.19999999996,0.39999999992,DF,DF
571,Thiago Silva,DF,br Brazil,37.0,1.eng Chelsea,1984.0,4.0,4.0,390.0,4.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23,Matches,86e7deaf,571,Thiago Silva,DF,br Brazil,0.0,2.0,0.0,0.0,0.46,0.0,0.0,,0.0,0.0,Matches,86e7deaf,571,Thiago Silva,DF,br Brazil,0.0,0.0,0.0,2.0,3.0,0.0,1.0,5.0,2.0,,,0.0,Matches,86e7deaf,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,0.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,0.0,263.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.25,2.0,0.25,0.0,65.75,2.0,0.0,0.0,Thiago Emiliano da Silva,token-subset,5.116279069767442,0.46511627906976744,3.9534883720930236,0.0,0.0,1.3953488372093024,2.7906976744186047,67.90697674418605,0.0,0.0,0.0,0.0,11.627906976744187,18.13953488372093,0.23255813953488372,8.13953488372093,0.0,0.0,0.0,1.0,0.46511627906976744,0.0,0.23255813953488372,0.46511627906976744,0.0,0.23255813953488372,1.1627906976744187,0.46511627906976744,0.46511627906976744,0.6976744186046512,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,90.69767441860465,0.9302325581395349,0.9302325581395349,,0.0,0.0,DF,DF
132,Thibaut Courtois,GK,be Belgium,30.0,1.es Real Madrid,1992.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1840e36d,132,Thibaut Courtois,GK,be Belgium,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,1840e36d,132,Thibaut Courtois,GK,be Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Matches,1840e36d,8,Thibaut Courtois,GK,be Belgium,1.es Real Madrid,3.0,3.0,270.0,3.0,2.0,0.67,10.0,8.0,80.0,1.0,1.0,1.0,2.0,66.7,1.0,0.0,1.0,0.0,100.0,Matches,1840e36d,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,67.0,0.0,9.0,2.0,11.0,81.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,22.33333333333333,0.0,3.0,0.6666666666666666,Thibaut Courtois,exact,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,4.0,22.0,0.0,9.333333333333334,6.333333333333333,41.04440894568689,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.0685088963333332,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,0.79999999992,0.0,0.0,GK,GK
479,Thomas Partey,MF,gh Ghana,29.0,1.eng Arsenal,1993.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,529f49ab,479,Thomas Partey,MF,gh Ghana,0.0,2.0,0.0,0.0,0.67,0.0,0.0,,0.0,0.0,Matches,529f49ab,479,Thomas Partey,MF,gh Ghana,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,6.0,,,0.0,Matches,529f49ab,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,5.0,4.0,135.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,1.6666666666666667,1.3333333333333333,45.0,1.6666666666666667,0.0,0.0,Thomas Teye Partey,token-subset,13.333333333333334,1.6666666666666667,4.666666666666667,0.0,0.0,1.6666666666666667,4.666666666666667,53.333333333333336,0.0,0.0,0.0,0.0,10.333333333333334,17.666666666666668,0.3333333333333333,12.666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,2.0,1.0,0.6666666666666666,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,,0.0,0.0,MF,MF
509,Tim Ream,DF,us United States,34.0,1.eng Fulham,1987.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,28b40c9c,509,Tim Ream,DF,us United States,0.0,1.0,1.0,100.0,0.25,0.25,0.0,0.0,0.0,0.0,Matches,28b40c9c,509,Tim Ream,DF,us United States,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,,,0.0,Matches,28b40c9c,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,215.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,2.5,0.25,0.25,53.75,5.75,0.0,0.0,Tim Ream,exact-name,7.5,0.0,4.0,0.0,0.0,2.25,4.25,54.25,0.0,0.0,0.0,0.0,10.0,16.25,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.0,0.75,0.25,0.5,0.0,,,,0.0,0.0,,,0.0,0.25,0.0,90.0,1.0,1.0,,0.0,0.9999999989999999,DF,DF
109,Timothy Castagne,MFDF,be Belgium,26.0,1.eng Leicester City,1995.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,197640fd,109,Timothy Castagne,MFDF,be Belgium,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Matches,197640fd,109,Timothy Castagne,MFDF,be Belgium,0.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,3.0,,,0.0,Matches,197640fd,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,148.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,49.333333333333336,0.6666666666666666,0.0,0.0,Timothy Castagne,exact-name,10.333333333333334,1.3333333333333333,6.0,0.0,0.0,1.3333333333333333,2.3333333333333335,58.333333333333336,0.0,0.0,0.0,0.0,36.666666666666664,18.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,90.0,1.0,1.0,,0.0,0.0,DF,MFDF
647,Timothy Weah,FW,us United States,22.0,1.fr Lille,2000.0,4.0,4.0,316.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,Matches,8eec784d,647,Timothy Weah,FW,us United States,1.0,5.0,3.0,60.0,1.42,0.85,0.2,0.33,0.0,0.0,Matches,8eec784d,647,Timothy Weah,FW,us United States,0.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,,,0.0,Matches,8eec784d,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,3.5,1.0,0.0,5.0,8.0,0.0,0.0,1.0,4.0,4.0,102.0,7.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.4285714285714286,2.2857142857142856,0.0,0.0,1.1428571428571428,1.1428571428571428,29.142857142857142,2.0,0.0,0.0,Timothy Weah,exact,7.428571428571429,2.5714285714285716,3.4285714285714284,0.0,0.0,0.0,3.7142857142857144,41.42857142857143,0.5714285714285714,0.0,0.0,0.0,23.142857142857142,8.857142857142858,0.2857142857142857,2.857142857142857,0.8571428571428571,0.0,0.0,0.5,0.2857142857142857,0.2857142857142857,0.0,1.4285714285714286,0.8571428571428571,2.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,,,,0.0,0.0,,,0.0,0.0,0.0,90.28571428571429,1.1428571428571428,1.1428571428571428,,0.19999999996,0.59999999988,FW,FW
